,k,iteration,H,cost,converged,R1,R2,R3,R4
243,13,12150,7.6056905,-7.2346005,,0.0040861485,-0.037905216,0.081240475,0.1666064
244,13,12200,7.391952,-7.138316,,0.0017963796,0.037927628,0.09475672,0.086803496
245,13,12250,7.4396663,-7.181547,,0.07712111,0.04468727,0.085617006,0.10188028
246,13,12300,7.502333,-7.277166,,0.015634757,0.018193722,0.0890066,0.073482156
247,13,12350,7.5129814,-7.332478,,-0.007290601,-0.026513577,0.10707152,0.0112455785
248,13,12400,7.5400605,-7.183775,,0.039616775,0.0068325996,0.10580352,0.14152256
249,13,12450,7.4412136,-7.2439404,,0.050074786,-0.05745983,0.09439096,0.03695032
250,13,12500,7.550794,-7.294165,,0.05315666,-0.008244038,0.08243033,0.100391805
251,13,12550,7.4324746,-7.2236857,,0.056601807,-0.06323576,0.07579628,0.06506252
252,13,12600,7.411351,-6.856148,,0.0856966,-0.06663704,0.14670485,0.20658842
253,13,12650,7.439618,-7.323802,,-0.04304935,-0.059528828,0.09057477,-0.033721805
254,13,12700,7.472883,-7.369174,,0.0891303,-0.06343508,0.07411033,-0.013782591
255,13,12750,7.4835653,-7.281352,,0.07910093,0.045473576,0.052701086,0.09823069
256,13,12800,7.464123,-7.2958913,,0.06736525,0.020355701,0.11949924,-0.004205674
257,13,12850,7.556986,-7.145569,,-0.053094592,-0.10162592,0.10445696,0.14792469
258,13,12900,7.541364,-7.3086963,,0.0045571206,0.005241394,0.09433043,0.07065195
259,13,12950,7.5296783,-7.3202486,,0.022307565,-0.053689003,0.06607512,0.077021986
260,13,13000,7.588683,-7.3372655,0,0.03594293,0.000834465,0.09322336,0.08624449
261,14,13050,7.2895083,-7.3449903,,0.06261795,0.025654316,0.010261983,-0.08704841
262,14,13100,7.3137727,-7.284066,,0.018919628,0.07051277,0.0330227,-0.03381318
263,14,13150,7.468216,-7.1849837,,-0.07456123,-0.070257664,0.07187721,0.041773677
264,14,13200,7.3499627,-7.362391,,-0.026994627,0.019761086,0.02009511,-0.03987947
265,14,13250,7.3007026,-7.345737,,-0.056323823,0.041065693,-0.00566037,-0.04685557
266,14,13300,7.2082586,-7.106286,,-0.04077172,-0.009462357,0.031638265,0.02101034
267,14,13350,7.2119336,-7.231626,,-0.07863944,0.0024366379,0.012124658,-0.06757319
268,14,13400,7.089517,-6.8857174,,-0.11862988,-0.041698456,0.053804338,0.0045262277
269,14,13450,7.1579537,-7.039065,,0.037801374,-0.08020401,0.0075402856,0.032726318
270,14,13500,7.3228173,-7.080602,,0.00490433,-0.052322865,0.043019116,0.07526827
271,14,13550,7.2464314,-6.9909644,,-0.065354906,-0.057813644,0.054377586,0.05652213
272,14,13600,7.1853924,-7.196337,,0.033823293,0.014389038,0.040792346,-0.084956855
273,14,13650,7.178356,-6.8589063,,0.11288856,-0.03219843,0.065895945,0.065711826
274,14,13700,7.205968,-7.148509,,0.024870032,0.031617165,0.010975689,0.023344547
275,14,13750,7.29342,-6.9988647,,0.04283246,-0.018995762,0.044664353,0.100055575
276,14,13800,7.172262,-7.1127915,,-0.030345036,-0.053893566,0.027037859,-0.012818247
277,14,13850,7.3165855,-7.279689,,-0.02976905,-0.093152046,0.009896278,-0.0361259
278,14,13900,7.3039446,-7.059408,,-0.009823582,-0.016055107,-0.00051388144,0.11538163
279,14,13950,7.299007,-7.2378573,,0.008051978,0.010815144,0.030513495,0.005850464
280,14,14000,7.461003,-7.178896,0,-0.067986704,0.026698112,0.08127737,0.051836163
281,15,14050,7.058259,-6.819696,,0.093179025,-0.10169697,-0.015144333,-0.06094244
282,15,14100,7.1815042,-7.0535707,,0.06811821,-0.05237627,0.017139882,-0.0092942715
283,15,14150,7.0786,-5.713038,,-0.12735328,0.009272099,0.028553575,0.15745136
284,15,14200,7.01601,-6.6439695,,0.09955654,-0.009094715,0.009508193,0.06382027
285,15,14250,7.1858954,-7.043812,,-0.0031458996,-0.039862633,0.005565077,0.034992635
286,15,14300,7.093095,-6.904207,,0.005495948,0.048139095,-0.018249482,0.055333138
287,15,14350,7.130354,-7.139197,,-0.017326673,-0.020475388,-0.02950342,0.00868243
288,15,14400,6.8890033,-5.8785877,,0.048089527,0.061118126,0.030115843,0.15540537
289,15,14450,6.613988,-4.7499466,,0.0011772078,-0.13276768,0.07800582,0.1950154
290,15,14500,6.9921107,-7.0274,,-0.02626506,-0.020737171,-0.015069768,-0.033789337
