,k,iteration,H,cost,converged,R1,R2,R3,R4
41,5,2050,-300.28943,-496.9322,,0.01686865,-0.044907212,-0.04637748,-0.052926105
42,5,2100,-293.8115,-471.29446,,0.023688555,-0.0447098,-0.03760663,-0.050386123
43,5,2150,-289.15488,-499.40173,,-0.023410946,-0.07327759,-0.039518725,-0.047737926
44,5,2200,-297.75604,-500.02264,,0.030804873,-0.06126511,-0.0452613,-0.050630614
45,5,2250,-280.55777,-500.8567,,-0.038212806,-0.07083392,-0.040890403,-0.0481237
46,5,2300,-298.05527,-509.84753,,0.0004041791,-0.08294749,-0.0400701,-0.04763822
47,5,2350,-295.40234,-509.1491,,0.017731726,-0.06913853,-0.042161703,-0.049505726
48,5,2400,-288.0199,-484.65814,,-0.05009544,-0.08701062,-0.037514795,-0.04588431
49,5,2450,-283.69016,-493.97656,,-0.005399585,-0.068549514,-0.039486118,-0.047215637
50,5,2500,-280.50018,-521.2325,0,0.028306127,-0.05392635,-0.039330304,-0.0519157
51,6,2550,-268.9321,-195.83203,,0.028926134,-0.005835891,-0.026248556,-0.04761289
52,6,2600,-260.51825,-239.40637,,0.0146963,-0.0010788441,-0.023893822,-0.049042765
53,6,2650,-267.86005,-253.36389,,0.013523638,-0.0044469833,-0.025922265,-0.050874256
54,6,2700,-274.8343,-260.5525,,-0.004998982,-0.042755485,-0.027173884,-0.04888726
55,6,2750,-260.06696,-230.30959,,-0.039494067,-0.02535808,-0.018293776,-0.045907967
56,6,2800,-269.19852,-246.74179,,-0.040475428,-0.012845159,-0.015597466,-0.04960403
57,6,2850,-265.9591,-239.65689,,-0.050857276,-0.024026155,-0.00656721,-0.04928616
58,6,2900,-259.7287,-279.23657,,-0.03691894,-0.02542162,-0.014536008,-0.05002459
59,6,2950,-265.10577,-276.6499,,0.010441184,-0.017337441,-0.023469772,-0.050294206
60,6,3000,-278.28177,-252.2802,0,0.0041722655,-0.046241283,-0.015925702,-0.047174495
61,7,3050,-298.20374,219.55716,,-0.010061353,0.008056164,-0.021979537,-0.037412304
62,7,3100,-338.1694,862.71747,,0.064716995,0.034133434,0.0034225285,-0.03580699
63,7,3150,-307.50244,333.19598,,0.036581874,0.006235242,-0.0019808114,-0.035914335
64,7,3200,-322.75134,223.44354,,-0.017749876,0.023525119,0.0028831363,-0.036505144
65,7,3250,-293.04044,410.3512,,-0.037885517,0.035437107,-0.0024539456,-0.03285159
66,7,3300,-301.70837,134.91507,,-0.00070133805,0.011820316,0.0032128915,-0.031854287
67,7,3350,-284.48767,485.85358,,-0.0057418346,0.05383849,-0.0008132979,-0.01689582
68,7,3400,-283.7552,276.38214,,-0.03454101,0.0119344,-0.0115419105,-0.03546816
69,7,3450,-318.1042,389.9177,,0.040753603,0.0076327324,0.011953071,-0.036329754
70,7,3500,-311.29895,525.1193,0,0.04883164,0.0010704994,-0.014581047,-0.04220523
71,8,3550,-365.93927,837.56757,,0.006732464,0.026154995,0.012620866,0.0050559863
72,8,3600,-419.76813,1154.7324,,0.02637446,0.0053488016,-0.0026624203,-0.0010281764
73,8,3650,-402.2252,1476.3772,,0.021239042,0.03281951,0.013308629,-0.0024417192
74,8,3700,-416.1235,1714.1155,,-0.047705203,-0.036735058,0.015717603,-0.0008514449
75,8,3750,-409.31976,684.96716,,-0.002769351,0.025256395,0.0044003725,0.0057436153
76,8,3800,-408.71976,2454.0771,,0.027750552,0.050517917,-0.0007070452,-0.0019877106
77,8,3850,-426.6012,1903.268,,-0.06015262,-0.026634574,0.0070157126,-0.008585636
78,8,3900,-380.96164,588.4331,,0.005295992,-0.008072257,0.0033991411,-0.012415718
79,8,3950,-385.82397,568.2223,,-0.01221478,0.022108197,-0.00014671311,0.009094246
80,8,4000,-399.54007,530.4784,1,0.0031827688,-0.003958583,-0.0060774125,-0.0056736358
