,k,iteration,H,cost,converged,R1,R2,R3,R4
26,3,1300,-281.85715,124.05302,,0.13998663,-0.18643177,-0.016292471,-0.010134492
27,3,1350,-280.55988,126.84654,,0.15481669,-0.17248368,-0.011188496,-0.011101332
28,3,1400,-270.06683,124.024475,,0.14126825,-0.13840449,-0.017675042,-0.022366092
29,3,1450,-274.89197,116.56975,,0.15007102,-0.1691035,-0.016621705,-0.017512735
30,3,1500,-283.94757,120.98796,0,0.14190453,-0.1943345,-0.022136744,-0.00812244
31,4,1550,-232.77011,176.19426,,0.06507385,-0.029685616,-0.030026201,-0.03894254
32,4,1600,-242.1523,183.2286,,0.05406022,-0.066331625,-0.021048766,-0.034890212
33,4,1650,-235.79016,186.14166,,0.07806659,-0.016192675,-0.019124895,-0.042450115
34,4,1700,-232.15851,178.13286,,0.043083012,-0.035028934,-0.02287547,-0.03793155
35,4,1750,-234.84181,180.57394,,0.058481038,-0.038283825,-0.019205403,-0.037926044
36,4,1800,-228.3367,178.11101,,0.02688986,-0.0320096,-0.017984409,-0.039417684
37,4,1850,-233.63896,175.71649,,0.021410644,-0.07518935,-0.024671335,-0.034595996
38,4,1900,-228.08034,175.62138,,0.03369093,-0.03128493,-0.022883393,-0.038716316
39,4,1950,-237.33029,188.30853,,0.05740899,-0.033542156,-0.016431045,-0.03314472
40,4,2000,-235.54926,185.93544,0,0.07097489,-0.033696294,-0.018173441,-0.032907933
41,5,2050,-224.28804,187.62036,,-0.021044731,-0.05298996,-0.020991474,-0.03856173
42,5,2100,-225.26984,192.22937,,-0.028936088,-0.06230533,-0.020049166,-0.03145738
43,5,2150,-223.16411,193.38074,,-0.03882444,-0.032601833,-0.015122026,-0.036201272
44,5,2200,-220.04271,187.23618,,-0.01642856,-0.028431058,-0.019105013,-0.03736268
45,5,2250,-217.75253,200.55832,,0.0011668205,0.016646385,-0.015387192,-0.031385727
46,5,2300,-213.53995,193.32935,,-0.033832103,-0.0035396814,-0.009969018,-0.031359803
47,5,2350,-212.7293,203.4321,,-0.093054324,-0.016530275,-0.006163422,-0.032837152
48,5,2400,-217.85374,188.76039,,-0.021280587,-0.016141057,-0.018006612,-0.03569482
49,5,2450,-228.7248,192.33644,,0.025620043,-0.045626998,-0.026733924,-0.03932859
50,5,2500,-218.78351,201.22859,0,0.014871538,0.012588859,-0.008881941,-0.035973635
51,6,2550,-233.35521,227.07596,,0.02305299,-0.013683319,-0.019690685,-0.039652195
52,6,2600,-226.26483,213.68094,,-0.012417197,-0.021357298,-0.010043923,-0.0297608
53,6,2650,-227.34938,234.49617,,0.03150499,0.014957547,-0.020546302,-0.033856504
54,6,2700,-221.6698,214.82045,,-0.028260231,-0.011238575,-0.005156804,-0.03103742
55,6,2750,-229.56792,219.11307,,0.015528619,-0.020599008,-0.025774553,-0.034120366
56,6,2800,-232.48851,226.69722,,-0.017994285,-0.05075407,-0.020142201,-0.030511323
57,6,2850,-230.0468,219.62709,,-0.020379603,-0.035944223,-0.018430501,-0.03236933
58,6,2900,-235.69922,247.10095,,0.049745798,-0.009470344,-0.023287088,-0.034252033
59,6,2950,-220.05559,215.78403,,-0.035131186,-0.0058938265,-0.0104480535,-0.028125495
60,6,3000,-211.27275,231.92386,0,-0.021627933,0.040849805,-0.009801079,-0.016484298
61,7,3050,-251.85078,426.10193,,-0.06827098,-0.004513979,-0.013239071,-0.01948718
62,7,3100,-282.7127,381.9439,,-0.011938661,-0.06988311,-0.009532489,-0.013577715
63,7,3150,-260.7224,330.4255,,0.0018921494,0.0324167,-0.009669524,0.007959619
64,7,3200,-266.1472,377.2904,,-0.03459531,0.0312289,-0.011736374,-8.998439e-05
65,7,3250,-273.39066,331.81628,,0.034968138,0.007369399,-0.00012012571,-0.027708348
66,7,3300,-260.94318,268.4257,,-0.012721151,-0.017810464,-0.018086504,-0.0043697134
67,7,3350,-254.18297,332.53485,,-0.012938738,0.032228112,-0.0031307936,-0.015772767
68,7,3400,-253.77168,262.9076,,0.0012645125,0.007800579,-0.002889596,-0.0064496696
69,7,3450,-262.57718,442.61597,,0.027489007,0.05699539,-0.0021584556,-0.013219457
70,7,3500,-261.65308,284.87042,1,0.017637014,-0.034585476,-0.012337223,-0.022035412
