,k,iteration,H,cost,converged,R1,R2,R3,R4
158,8,7900,5.4777,-3.377248,,0.061043914,-0.07704735,0.1015535,0.5528022
159,8,7950,5.5379868,-4.1202197,,-0.010147685,-0.13377905,0.14290506,0.36492446
160,8,8000,5.368577,-1.9722825,0,-0.05893009,-0.19808102,0.16136387,0.7669083
161,9,8050,4.8256702,1.7518172,,-0.010337853,-0.15809679,0.05692473,0.58746016
162,9,8100,4.514037,4.5599613,,-0.049200978,-0.17468405,0.05264458,0.7355051
163,9,8150,4.4124312,3.076538,,-0.01937527,-0.14477205,0.03896588,0.65167594
164,9,8200,4.345194,0.13339078,,-0.04834132,-0.11109638,-0.008554444,0.45763353
165,9,8250,4.281012,2.4646876,,-0.012820435,-0.13289022,0.07435304,0.6013619
166,9,8300,4.3682904,2.6999073,,0.016979389,-0.12093687,0.09591025,0.6208005
167,9,8350,4.4573402,3.1356523,,0.033744656,-0.16606808,0.03385821,0.6540694
168,9,8400,4.5405364,2.4963923,,0.047536757,-0.1262331,0.022371233,0.6296737
169,9,8450,4.5860605,0.9781096,,-0.033247277,-0.18950462,0.085078,0.5014118
170,9,8500,4.4253197,0.37845218,,0.024896227,-0.14175177,0.07749584,0.46178904
171,9,8550,4.246407,-0.10806167,,-0.01831113,-0.13038301,0.016613424,0.42406622
172,9,8600,4.4638023,0.8836508,,-0.01902296,-0.1311984,0.030574143,0.5135449
173,9,8650,4.3675447,1.350955,,-0.011449879,-0.14198637,0.09585413,0.524717
174,9,8700,4.4263253,0.62561035,,0.014732524,-0.06579113,0.22260511,0.45179436
175,9,8750,4.492134,2.2064471,,0.050604746,-0.14998579,0.2840364,0.52708435
176,9,8800,4.125473,1.5658724,,-0.018879257,-0.13172722,-0.019607142,0.5441984
177,9,8850,4.401698,0.22758186,,-0.0303901,-0.114839554,-0.0090880245,0.46950343
178,9,8900,4.38674,4.757861,,-0.01738659,-0.16944551,0.055420697,0.741706
179,9,8950,4.1333838,2.0913785,,-0.024629558,-0.092158794,0.06772441,0.57624245
180,9,9000,4.1821833,1.4246619,0,-0.0034377852,-0.16008472,0.06475517,0.518806
181,10,9050,3.4017644,16.095665,,0.004973859,-0.12948322,0.002236724,0.566604
182,10,9100,3.399057,6.0374174,,-0.01607719,-0.06327152,0.02246657,0.35168847
183,10,9150,3.2653232,11.086711,,-0.03924513,-0.11215973,-0.0065477043,0.46218982
184,10,9200,3.5417573,15.679657,,0.043103844,-0.16157866,0.076149434,0.54368615
185,10,9250,2.8998418,4.8414574,,0.0080639385,-0.08641577,-0.018680722,0.3017393
186,10,9300,3.319257,17.43066,,0.026772331,-0.15677977,-0.026880547,0.5845947
